97/04/22 05:55:50   3.25S 101.89E  33.0 5.6Mb B  SOUTHERN SUMATERA, INDONESIA
97/04/22 09:31:26  10.97N  61.17W  33.0 6.5Ms A  TRINIDAD
97/04/22 10:11:49  10.97N  61.12W  33.0 5.7Mb A  TRINIDAD
97/04/22 11:18:08  37.43N 121.77W   9.7 3.3Ml    CENTRAL CALIFORNIA
97/04/22 12:45:49  10.95N  61.26W  33.0 4.4Mb    TRINIDAD
97/04/22 16:51:53  13.12S 166.06E  33.0 5.8Ms B  VANUATU ISLANDS
97/04/22 17:39:37  28.28N  52.94E  33.0 5.2Mb C  SOUTHERN IRAN
97/04/23 03:47:18  13.54S 166.02E  33.0 6.1Ms B  VANUATU ISLANDS
97/04/23 08:39:54  13.56S 166.66E  33.0 5.5Mb C  VANUATU ISLANDS
97/04/23 19:44:28  14.22N 144.58E 100.2 6.3Mb A  MARIANA ISLANDS
97/04/24 13:48:05  24.34S  66.78W 173.7 4.3Mb B  SALTA PROVINCE, ARGENTINA
97/04/25 05:37:40  46.29N 153.02E  33.0 5.4Ms A  KURIL ISLANDS
97/04/25 09:11:33  48.20S   9.88W  10.0 5.8Ms B  SOUTHERN MID-ATLANTIC RIDGE
97/04/25 16:04:53  11.17N  61.02W  33.0 4.8Mb B  WINDWARD ISLANDS
97/04/25 18:08:44  13.45S 166.65E  33.0 5.3Ms    VANUATU ISLANDS
97/04/25 21:41:21  29.60N 142.05E  33.0 5.0Mb B  SOUTH OF HONSHU, JAPAN
97/04/26 01:49:35  37.16N 115.94W   5.0 4.3Ml A  SOUTHERN NEVADA
97/04/26 10:37:28  34.35N 118.72W  10.0 5.0Ml A  SOUTHERN CALIFORNIA
97/04/26 11:55:45  34.38N 118.71W  10.0 3.8Ml A  SOUTHERN CALIFORNIA
97/04/26 14:31:33  34.34N 118.66W  10.0 3.0Ml A  SOUTHERN CALIFORNIA
97/04/27 00:31:32  19.16S 168.67E  41.1 5.9Mb A  VANUATU ISLANDS
97/04/27 11:09:26  34.33N 118.71W  15.0 4.9Ml A  SOUTHERN CALIFORNIA
97/04/27 11:31:19  34.35N 118.69W  15.0 4.0Ml A  SOUTHERN CALIFORNIA
97/04/27 15:18:34  34.36N 118.66W  15.0 3.6Ml A  SOUTHERN CALIFORNIA
97/04/27 17:32:29  29.01S  71.08W  33.0 4.5Mb B  NEAR COAST OF CENTRAL CHILE
97/04/27 18:23:41  36.02N 118.42W  10.0 2.9Ml A  CENTRAL CALIFORNIA
97/04/28 01:20:37  34.35N 118.66W  15.0 3.0Ml A  SOUTHERN CALIFORNIA
97/04/28 03:59:19  51.60N 174.14W  33.0 4.7Mb B  ANDREANOF ISL, ALEUTIAN IS.
97/04/28 05:20:04  51.97N 174.24E  33.0 4.6Mb B  NEAR ISLANDS, ALEUTIAN ISLANDS
97/04/28 10:56:52  29.79S  60.57E  10.0 5.5Ms B  SOUTHWEST INDIAN RIDGE
97/04/28 12:07:32  42.13S  43.29E  10.0 6.4Ms C  PRINCE EDWARD ISLANDS REGION
97/04/29 02:22:50  17.40N  94.68W 131.8 4.9Mb A  CHIAPAS, MEXICO
97/04/29 03:50:51   6.72S 153.05E  33.0 5.2Mb B  NEW BRITAIN REGION, P.N.G.
97/04/29 03:51:13  29.88N 137.42E  33.0 4.8Mb    SOUTH OF HONSHU, JAPAN
97/04/29 17:21:57  14.54N 144.65E  96.7 5.1Mb C  MARIANA ISLANDS
97/04/30 13:56:42  42.50N 131.00E 400.0 4.5Mb    E. RUSSIA-N.E. CHINA BDR REG.
97/05/01 11:37:34  18.87N 107.26W  33.0 6.7Ms A  OFF COAST OF JALISCO, MEXICO
97/05/01 16:25:36  18.72N 107.09W  33.0 4.6Mb B  OFF COAST OF JALISCO, MEXICO
97/05/02 11:07:56  13.26N  90.04W  33.0 4.9Mb A  NEAR COAST OF GUATEMALA
97/05/03 10:42:06  27.16S 176.49W  33.0 5.2Mb B  KERMADEC ISLANDS REGION
97/05/03 16:46:02  31.65S 179.56W 106.6 6.5Mb A  KERMADEC ISLANDS REGION
97/05/03 22:39:19  11.18N  61.27W  33.0 4.3Mb B  WINDWARD ISLANDS
97/05/04 01:44:50  11.03N  60.96W   5.0 5.3Mb A  WINDWARD ISLANDS
97/05/04 03:26:19  43.02N 135.85E 300.0 4.3Mb B  NEAR SOUTHEAST COAST OF RUSSIA
97/05/04 03:58:21  21.98S 175.92W  33.0 5.2Mb B  TONGA ISLANDS
97/05/05 01:48:42  41.36N 140.15E  33.0 4.9Mb B  HOKKAIDO, JAPAN  REGION
97/05/05 15:11:54  27.03N  53.88E  33.0 4.9Mb B  SOUTHERN IRAN
97/05/06 01:31:21  61.73N 149.71W  45.0 4.9Mb A  SOUTHERN ALASKA
97/05/06 19:12:53  35.44N 118.42W  10.0 4.4Ml A  CENTRAL CALIFORNIA
97/05/07 02:15:43  10.50S  75.27W  33.0 5.0Mb A  CENTRAL PERU
97/05/07 16:16:47  40.29N  51.52E  53.6 5.3Mb A  CASPIAN SEA
97/05/07 16:25:41  58.01S  26.30W  33.0 4.5Mb C  SOUTH SANDWICH ISLANDS REGION
97/05/08 02:53:16  25.07N  92.19E  33.5 5.7Mb A  INDIA-BANGLADESH BORDER REGION
97/05/08 06:07:08  51.75N 159.37E  33.0 5.2Mb B  OFF EAST COAST OF KAMCHATKA
97/05/08 13:29:24  51.93N 170.87W  33.0 5.6Ms A  FOX ISLANDS, ALEUTIAN ISLANDS
97/05/08 14:01:07  12.06N  87.47W  33.0 5.7Mb A  NEAR COAST OF NICARAGUA
97/05/08 15:58:26  17.43N 100.09W  33.0 4.9Mb A  GUERRERO, MEXICO
97/05/09 01:32:46  24.02S  66.72W 193.6 4.9Mb B  SALTA PROVINCE, ARGENTINA
97/05/09 09:06:40  13.25N 144.62E  52.6 6.1Mb A  MARIANA ISLANDS
97/05/09 10:25:41  51.51N 173.55W  33.0 4.6Mb B  ANDREANOF ISL, ALEUTIAN IS.
97/05/09 15:52:03  21.45S  68.37W 124.3 4.4Mb B  CHILE-BOLIVIA BORDER REGION
97/05/09 16:03:21  15.61S  75.65W  33.0 4.4Mb B  NEAR COAST OF PERU
97/05/09 17:22:57  35.91N 140.58E  33.0 4.9Mb C  NEAR E COAST OF HONSHU, JAPAN
97/05/09 18:41:01  35.48N  27.69E  33.0 4.7Mb B  DODECANESE ISLANDS
97/05/10 04:39:31  43.18N 146.24E  33.0 4.6Mb B  KURIL ISLANDS
97/05/10 04:44:46  43.09N 146.31E  33.0 4.5Mb C  KURIL ISLANDS
97/05/10 07:57:32  33.65N  59.74E  33.0 7.3Ms A  NORTHERN IRAN
97/05/10 10:27:23  33.66N  60.01E  33.0 4.9Mb C  NORTHERN IRAN
97/05/10 11:28:40  14.96N  92.04W  33.0 4.3Mb    NEAR COAST OF CHIAPAS, MEXICO
97/05/10 11:35:30  13.01N  88.26W  33.0 4.4Mb C  EL SALVADOR
97/05/10 12:09:58  11.01N  85.94W  33.0 4.4Mb    NICARAGUA
97/05/10 23:01:48  28.18N  34.40E  10.0 4.7Mb C  EGYPT
97/05/11 00:16:27  33.97N 116.70W  10.0 3.7Ml A  SOUTHERN CALIFORNIA
97/05/11 06:55:51  31.10S 178.82W  33.0 4.9Mb C  KERMADEC ISLANDS REGION
97/05/11 13:20:50   5.54N  72.69W  33.0 4.7Mb B  COLOMBIA
97/05/11 14:31:25  18.12N 107.14W  33.0 3.9Mb C  OFF COAST OF JALISCO, MEXICO
97/05/11 15:49:26  24.14S  66.64W 192.5 4.9Mb A  SALTA PROVINCE, ARGENTINA
97/05/11 17:18:15  61.64N 150.05W  33.0 4.0Ml A  SOUTHERN ALASKA
97/05/11 18:16:59   6.66N  73.08W 169.6 4.9Mb A  NORTHERN COLOMBIA
97/05/11 21:46:20  51.74N 179.45W  33.0 4.5Mb B  ANDREANOF ISL, ALEUTIAN IS.
97/05/11 22:16:13  36.50S  97.54W  10.0 5.7Ms B  WEST CHILE RISE
97/05/11 22:59:38  37.26N 140.81E  48.2 5.2Mb B  EASTERN HONSHU, JAPAN
97/05/12 04:41:55  18.70N 107.11W  33.0 5.2Mb A  OFF COAST OF JALISCO, MEXICO
97/05/12 15:03:02  18.67N 107.18W  33.0 5.4Mb A  OFF COAST OF JALISCO, MEXICO
97/05/13 05:38:30  31.87N 130.22E  33.0 5.8Ms B  KYUSHU, JAPAN
97/05/13 14:13:46  36.53N  71.00E 196.2 6.1Mb A  HINDU KUSH REGION, AFGHANISTAN
97/05/13 23:11:04  61.19N 150.89W  61.8 4.7Ml A  SOUTHERN ALASKA
97/05/14 03:08:34  31.82N 115.77W   5.0 3.6Ml B  BAJA CALIFORNIA, MEXICO
97/05/14 14:14:16  33.01N  60.23E  10.0 5.0Mb B  NORTHERN IRAN
97/05/15 04:39:21  14.39N  89.87W 271.4 5.0Mb A  GUATEMALA
97/05/15 14:29:02  33.90N 118.44W   2.8 3.0Ml    SOUTHERN CALIFORNIA
97/05/15 15:54:50  16.84S 173.37W  33.0 5.4Mb A  TONGA ISLANDS
97/05/15 18:01:33  21.65S 169.78E  33.0 5.6Ms B  LOYALTY ISLANDS REGION
97/05/15 18:30:24  36.39N  70.85E 183.6 5.0Mb B  HINDU KUSH REGION, AFGHANISTAN
97/05/16 01:23:20  40.58N 114.99W   5.0 4.4Ml A  NEVADA
97/05/16 11:18:07  30.21N  97.09E  33.0 5.5Mb B  XIZANG
97/05/16 14:16:56  21.74S 169.75E  33.0 5.5Mb C  LOYALTY ISLANDS REGION
97/05/16 14:31:19  71.94N   0.70W  10.0 4.6Mb B  JAN MAYEN ISLAND REGION
97/05/16 17:50:09   0.19S  16.83W  10.0 5.0Mb B  NORTH OF ASCENSION ISLAND
97/05/16 21:17:57  11.10N  61.28W  33.0 4.5Mb B  WINDWARD ISLANDS
97/05/16 22:41:02  55.49N 162.37E  33.0 5.2Mb B  NEAR EAST COAST OF KAMCHATKA
97/05/17 02:10:19  26.90S  69.29W 105.9 5.5Mb A  NORTHERN CHILE
97/05/17 03:58:23  39.50N  76.97E  33.0 5.3Mb B  SOUTHERN XINJIANG, CHINA
97/05/18 04:58:34  30.36S 177.29W  33.0 5.5Mb B  KERMADEC ISLANDS, NEW ZEALAND
97/05/18 07:08:33  20.55S 174.51W  62.4 4.5Mb B  TONGA ISLANDS
97/05/18 10:01:28  54.06N 165.23W  55.6 4.8Mb B  FOX ISLANDS, ALEUTIAN ISLANDS
97/05/18 13:40:51  52.97N 167.84W  33.0 4.4Mb A  FOX ISLANDS, ALEUTIAN ISLANDS
97/05/19 07:20:04   9.51S  78.69W  50.5 4.7Mb A  NEAR COAST OF NORTHERN PERU
97/05/19 09:15:23  53.00N 164.05W  33.0 4.7Mb A  SOUTH OF ALASKA
97/05/19 19:45:34  34.73N  85.47W   5.0 2.9Lg B  ALABAMA
97/05/19 23:25:41  27.49S  68.77W 103.5 4.4Mb B  CHILE-ARGENTINA BORDER REGION
97/05/20 03:33:02  41.10S  91.20W  10.0 4.7Mb B  SOUTHERN PACIFIC OCEAN
97/05/21 14:10:28  20.44S 169.11E  80.2 6.4Ms A  VANUATU ISLANDS
97/05/21 16:26:23  18.88S 175.50E  33.0 5.2Mb B  FIJI ISLANDS REGION
97/05/21 20:23:00   0.11S  16.75W  10.0 5.2Mb A  NORTH OF ASCENSION ISLAND
97/05/21 23:49:43  42.80N   7.25W  18.7 4.9Mb A  SPAIN
97/05/21 23:50:43  42.73N   7.24W  18.8 5.3Mb A  SPAIN
97/05/22 00:17:17  42.78N   7.20W  16.5 5.0Mb B  SPAIN
97/05/22 07:50:47  18.41N 101.52W  33.0 6.0Ms A  GUERRERO, MEXICO
97/05/22 13:57:09  44.07N 122.52W   5.0 0.0   A  OREGON
97/05/22 14:41:19  48.42N 154.94E  33.0 4.9Mb C  KURIL ISLANDS
97/05/23 06:48:31  34.99N 116.80W   5.0 3.5Ml A  SOUTHERN CALIFORNIA
97/05/23 12:22:00  34.99N 116.83W   5.0 3.2Ml A  SOUTHERN CALIFORNIA
97/05/23 13:22:01  35.01N 116.82W   5.0 3.0Ml A  CENTRAL CALIFORNIA
97/05/23 14:38:40  33.12N 116.42W   5.0 3.7Ml A  SOUTHERN CALIFORNIA
97/05/23 18:14:39  42.91N   7.04W  10.0 4.6Mb A  SPAIN
97/05/23 19:57:37  33.85N  37.14W  10.0 5.0Mb B  NORTHERN MID-ATLANTIC RIDGE
97/05/24 04:36:12  35.77N 117.57W   5.0 4.2Ml A  CENTRAL CALIFORNIA
97/05/24 05:15:39  33.77N 141.92E  33.0 5.2Mb B  OFF E COAST OF HONSHU, JAPAN
97/05/24 18:52:08  45.98N  74.53W  33.0 3.8Mb C  SOUTHERN ONTARIO, CANADA
97/05/25 09:15:37  15.24S 173.57W  57.2 5.1Mb B  TONGA ISLANDS
97/05/25 23:22:34  31.99S 179.19E 345.5 6.1Mb B  KERMADEC ISLANDS REGION
97/05/27 08:00:32  15.06S 173.44W  33.0 6.3Ms A  TONGA ISLANDS
97/05/27 09:27:12  15.28S 173.25W  33.0 5.4Ms B  TONGA ISLANDS
97/05/27 15:08:59  16.33N 145.21E 500.0 5.5Mb B  MARIANA ISLANDS
97/05/27 21:57:45  53.25N 172.46E  33.0 4.4Mb C  NEAR ISLANDS, ALEUTIAN ISLANDS
97/05/27 23:02:35  14.57S  73.10W  94.0 4.5Mb B  CENTRAL PERU
97/05/28 21:31:41  60.33N 152.82W 118.1 4.1Mb A  SOUTHERN ALASKA
97/05/28 23:02:59  43.56N 126.98W  10.0 3.8Mb A  OFF COAST OF OREGON
97/05/29 00:12:30  55.64S  26.74W  33.0 5.3Mb B  SOUTH SANDWICH ISLANDS REGION
97/05/29 00:48:13  33.33N 116.92W   5.0 3.5Ml A  SOUTHERN CALIFORNIA
97/05/29 10:21:05  37.12N 121.50W  10.0 3.5Ml A  CENTRAL CALIFORNIA
97/05/29 17:02:39  35.91S 102.37W  10.0 6.1Ms A  SOUTHERN PACIFIC OCEAN
97/05/29 18:28:43  37.12N 121.51W  10.0 3.5Ml A  CENTRAL CALIFORNIA
97/05/30 15:17:19  31.85N 115.89W   5.0 4.0Mb B  BAJA CALIFORNIA, MEXICO
97/05/30 20:35:27  53.99S   6.22E  10.0 5.1Mb B  BOUVET ISLAND REGION
97/05/30 22:18:05  16.08N  97.89W  33.0 4.8Mb B  OAXACA, MEXICO
97/05/31 03:26:41  33.18N  95.97W   5.0 3.4Lg A  CENTRAL TEXAS
97/06/01 03:07:45  41.10N 126.24W   5.0 4.1Mb A  OFF COAST OF N CALIFORNIA
97/06/01 11:00:34  24.14S 175.92W  33.0 4.9Mb B  SOUTH OF TONGA ISLANDS
97/06/01 15:02:43  27.81N 129.91E  33.0 5.5Mb C  RYUKYU ISLANDS
97/06/01 22:50:28  55.19N 160.74W  96.3 4.4Mb B  ALASKA PENINSULA
97/06/02 06:25:21  36.61N 121.23W   5.0 3.2Ml A  CENTRAL CALIFORNIA
97/06/02 07:04:30  36.64N 121.20W   5.0 2.8Ml A  CENTRAL CALIFORNIA
97/06/02 21:24:38  57.61S  25.36W  33.0 5.9Mb B  SOUTH SANDWICH ISLANDS REGION
97/06/03 20:01:27  53.08N 169.59W 100.0 4.9Mb B  FOX ISLANDS, ALEUTIAN ISLANDS
97/06/03 22:49:32  25.12N 140.55E 190.0 5.0Mb B  VOLCANO ISLANDS REGION
97/06/05 14:38:05  53.34N 172.16E  33.0 5.1Mb B  NEAR ISLANDS, ALEUTIAN ISLANDS
97/06/07 19:40:00  40.41N 126.23W  10.0 4.8Mb A  OFF COAST OF N CALIFORNIA
97/06/09 07:24:10  21.26S 170.93E  33.0 5.5Ms C  LOYALTY ISLANDS REGION
97/06/09 08:44:05  19.36S 178.42W 580.7 4.7Mb B  FIJI ISLANDS REGION
97/06/09 14:20:06   5.85S  71.77W 606.3 4.7Mb A  WESTERN BRAZIL
97/06/09 14:45:28  31.97S  71.51W  63.6 4.9Mb B  NEAR COAST OF CENTRAL CHILE
97/06/10 01:02:40  35.95N 117.67W   5.0 3.2Ml A  CENTRAL CALIFORNIA
97/06/10 21:53:55  35.72S 108.03W  10.0 6.1Ms A  SOUTHERN EAST PACIFIC RISE
97/06/11 07:07:37   6.66N  73.14W 162.7 4.9Mb A  NORTHERN COLOMBIA
97/06/11 09:29:23  23.83S 177.58W 162.5 5.3Mb A  SOUTH OF FIJI ISLANDS
97/06/11 11:53:34  17.65S 179.13W 600.0 5.0Mb A  FIJI ISLANDS REGION
97/06/11 16:16:23   5.12N  82.86W  10.0 4.6Mb B  SOUTH OF PANAMA
97/06/11 19:11:01   6.63N  73.05W 164.0 5.3Mb A  NORTHERN COLOMBIA
97/06/11 19:12:26   2.85N  97.23E  33.0 5.1Mb B  NORTHERN SUMATERA, INDONESIA
97/06/12 12:07:33   5.97S 147.14E  33.0 5.9Ms B  E NEW GUINEA REG., P.N.G.
97/06/14 20:18:06  48.09N 121.62W  10.0 2.5Md B  WASHINGTON
97/06/15 00:45:30  20.22S 178.10W 494.2 4.7Mb B  FIJI ISLANDS REGION
97/06/15 13:01:10  56.88S  25.23W  33.0 5.1Mb B  SOUTH SANDWICH ISLANDS REGION
97/06/15 13:40:35   6.33S 154.59E  55.7 4.9Mb C  SOLOMON ISLANDS
97/06/16 02:33:06  44.72N 110.91W   5.0 3.9Ml A  YELLOWSTONE REGION, WYOMING
97/06/16 03:00:05  33.22N  60.05E  10.0 5.1Mb A  NORTHERN IRAN
97/06/16 09:25:22   1.29S  77.64W 184.8 4.7Mb A  ECUADOR
97/06/16 10:17:11  57.27S  25.29W 100.0 4.9Mb B  SOUTH SANDWICH ISLANDS REGION
97/06/16 22:43:50  40.50N 134.66W  10.0 4.9Mb A  NORTH PACIFIC OCEAN
97/06/17 11:18:40  30.08N  68.28E  33.0 4.9Mb B  PAKISTAN
97/06/17 21:03:40  51.32N 179.35W  33.0 6.6Mb A  ANDREANOF ISL, ALEUTIAN IS.
97/06/17 22:14:20  27.49S  64.61W  47.6 5.6Mb A  SANT DEL ESTERO PROV., ARG.
97/06/18 12:04:44  51.24N 179.31W  33.0 4.6Mb A  ANDREANOF ISL, ALEUTIAN IS.
97/06/19 12:21:02  33.14S  69.96W 102.9 5.4Mb A  CHILE-ARGENTINA BORDER REGION
97/06/20 02:00:38   5.14S  68.90E  10.0 5.0Mb    CHAGOS ARCHIPELAGO REGION
97/06/20 04:35:43  33.04N 118.14W   5.0 4.5Ml A  SOUTHERN CALIFORNIA
97/06/20 05:38:53  32.71N 118.21W   0.0 4.1Ml B  OFF COAST OF CALIFORNIA
97/06/20 08:04:13  32.71N 118.17W   5.0 4.3Ml A  OFF COAST OF CALIFORNIA
97/06/20 12:57:31  32.21N  60.04E  10.0 5.4Ms B  NORTHERN IRAN
97/06/20 20:41:01  31.79N 116.13W   5.0 3.0Ml B  BAJA CALIFORNIA, MEXICO
97/06/22 09:36:04  21.90N 121.26E  33.0 5.2Mb C  TAIWAN REGION
97/06/22 13:28:18  31.52N 141.75E  33.0 5.0Mb C  SOUTH OF HONSHU, JAPAN
97/06/23 07:57:29  32.92N 115.65W   5.0 3.4Ml A  CALIF.-BAJA CALIF. BORDER REG
97/06/23 11:46:36  32.49N 140.92E  33.0 5.0Mb B  SOUTH OF HONSHU, JAPAN
97/06/23 19:13:26  47.62N 122.57W  10.0 4.8Md A  WASHINGTON
97/06/23 23:19:57  61.76N 148.49W   9.2 4.0Ml A  SOUTHERN ALASKA
97/06/24 04:48:57  35.26N 118.59W  10.0 3.4Ml A  CENTRAL CALIFORNIA
97/06/24 11:48:46  40.50N 121.55W   5.0 2.9Md A  NORTHERN CALIFORNIA
97/06/24 14:23:10  48.52N 119.78W  10.0 4.2Ml A  WASHINGTON
97/06/24 14:40:59  49.61N 123.33W  10.0 4.3Mb A  VANCOUVER ISLAND REGION
97/06/24 17:54:14   6.72N  73.01W 200.0 4.6Mb B  NORTHERN COLOMBIA
97/06/24 20:40:11  47.58N 122.55W   7.9 2.6Md    WASHINGTON
97/06/25 13:00:45  23.87N 111.52W  10.0 4.6Mb A  OFF W. COAST OF BAJA CALIF
97/06/25 19:38:40  33.87N  59.43E  10.0 5.8Ms A  NORTHERN IRAN
97/06/26 06:12:09   4.84N  82.43W  10.0 5.2Mb A  SOUTH OF PANAMA
97/06/26 17:56:47  23.08S  66.67W 200.0 4.2Mb B  JUJUY PROVINCE, ARGENTINA
97/06/26 19:21:08  49.73S 114.33W  10.0 6.0Ms B  SOUTHERN EAST PACIFIC RISE
97/06/27 10:47:48  47.68N 122.49W   5.0 3.7Ml A  WASHINGTON
97/06/27 14:06:19  33.29N 116.00W   5.0 3.4Ml A  SOUTHERN CALIFORNIA
97/06/27 17:23:53  38.19N  26.63W  10.0 5.0Mb B  AZORES ISLANDS
97/06/27 20:17:45  35.41N 118.25W  10.0 3.6Ml A  CENTRAL CALIFORNIA
97/06/28 06:19:29  16.09S 172.83W  33.0 4.5Mb B  SAMOA ISLANDS REGION
97/06/28 12:31:59  51.15N 179.22W  33.0 4.3Mb B  ANDREANOF ISL, ALEUTIAN IS.
97/06/28 13:31:44  38.24N  26.64W  10.0 4.6Mb B  AZORES ISLANDS
97/06/28 13:32:02  38.34N  26.67W  10.0 4.9Mb B  AZORES ISLANDS
97/06/28 21:45:24  34.16N 117.28W  10.0 4.2Mb A  SOUTHERN CALIFORNIA
97/06/29 20:02:59   6.88S 129.54E 153.1 5.3Mb B  BANDA SEA
97/06/29 20:24:45  16.89N 145.36E  33.0 5.3Mb B  MARIANA ISLANDS
97/06/30 12:26:32  32.15S 178.05W  33.0 5.2Ms B  SOUTH OF KERMADEC ISLANDS
97/06/30 15:47:37  19.34N 155.06W   1.0 5.3Mb    HAWAII
97/06/30 18:56:27   4.00S  80.62W  33.0 5.3Ms A  PERU-ECUADOR BORDER REGION
97/06/30 21:48:37  36.67N  31.91E  33.0 4.8Mb B  TURKEY
97/06/30 22:35:27  39.68N 118.06W   5.0 3.5Ml A  NEVADA
97/07/01 03:40:08  43.01N 144.47E  64.6 4.9Mb B  HOKKAIDO, JAPAN  REGION
97/07/02 00:03:23  31.29N 115.65W  10.0 4.5Ml A  BAJA CALIFORNIA, MEXICO
97/07/02 09:38:41  36.43N   3.23W  10.0 4.5Mb A  STRAIT OF GIBRALTAR
97/07/02 09:55:12  40.38N 125.45W  10.0 3.8Ml B  OFF COAST OF N CALIFORNIA
97/07/03 16:10:29  51.07N 179.33W  33.0 4.8Mb B  ANDREANOF ISL, ALEUTIAN IS.
97/07/03 17:49:36  35.75N 117.61W   5.0 4.4Ml A  CENTRAL CALIFORNIA
97/07/03 20:23:12  36.42N   3.21W  10.0 4.5Mb A  STRAIT OF GIBRALTAR
97/07/04 11:04:01  51.32N 178.68W  33.0 5.2Mb A  ANDREANOF ISL, ALEUTIAN IS.
97/07/05 03:14:19  15.13S 174.18W 116.3 4.9Mb B  TONGA ISLANDS
97/07/06 09:54:02  29.99S  71.68W  33.0 6.5Ms A  NEAR COAST OF CENTRAL CHILE
97/07/06 20:13:37  16.14N  87.95W  33.0 5.4Ms A  CARIBBEAN SEA
97/07/07 00:17:24   6.72N  73.04W 159.7 4.5Mb B  NORTHERN COLOMBIA
97/07/07 13:25:11  43.64N 127.32W  33.0 4.7Mb A  OFF COAST OF OREGON
97/07/07 21:42:46  74.84N   4.01W  10.0 4.7Mb B  GREENLAND SEA
97/07/08 02:24:07  23.95N 142.70E  33.0 5.9Mb A  VOLCANO ISLANDS REGION
97/07/08 12:11:13  51.34N 178.84W  33.0 5.6Mb A  ANDREANOF ISL, ALEUTIAN IS.
97/07/08 13:18:14  54.17S 132.76W  10.0 5.0Ms B  PACIFIC-ANTARCTIC RIDGE
97/07/09 00:00:05  51.32N 178.51W  33.0 4.5Mb B  ANDREANOF ISL, ALEUTIAN IS.
97/07/09 14:47:16  52.24N  31.53W  10.0 5.1Mb A  NORTHERN MID-ATLANTIC RIDGE
97/07/09 17:39:15  28.27N  57.20E  33.0 4.3Mb C  SOUTHERN IRAN
97/07/09 19:24:11  10.43N  63.49W  10.0 6.8Ms A  NEAR COAST OF VENEZUELA
97/07/09 20:06:14  10.40N  63.50W  10.0 4.4Mb    NEAR COAST OF VENEZUELA
97/07/10 14:55:48  22.87S  70.74W  33.0 5.3Ms A  NEAR COAST OF NORTHERN CHILE
97/07/10 18:48:36  44.44N 129.66W  10.0 4.6Mb A  OFF COAST OF OREGON
97/07/11 01:28:55  47.58N 122.55W   8.2 3.6Md    WASHINGTON
97/07/11 02:03:49  44.25N 129.47W  10.0 5.0Ms A  OFF COAST OF OREGON
97/07/11 02:32:42  18.65S  69.11W 105.1 5.1Mb A  NORTHERN CHILE
97/07/11 09:55:12   5.72S 110.69E 569.3 5.4Mb B  JAVA SEA
97/07/11 14:54:49  21.79N  94.82E 137.3 5.3Mb B  MYANMAR
97/07/11 15:32:34  44.69N 146.75E  33.0 5.3Mb B  KURIL ISLANDS
97/07/12 00:47:12  10.40N  63.50W  10.0 4.6Mb    NEAR COAST OF VENEZUELA
97/07/12 16:24:10  21.05S  67.94W 123.3 5.3Mb A  CHILE-BOLIVIA BORDER REGION
97/07/12 18:05:39  34.14N 117.34W  10.0 3.6Ml A  SOUTHERN CALIFORNIA
97/07/13 01:07:12   9.07S 110.60E  33.0 5.0Mb C  SOUTH OF JAWA, INDONESIA
97/07/13 01:54:37  29.40N  68.63E  33.0 4.4Mb C  PAKISTAN
97/07/13 15:13:33  23.42S  67.02W 100.0 4.4Mb C  CHILE-ARGENTINA BORDER REGION
97/07/13 18:10:20  23.34S  67.83W 124.6 5.2Mb A  CHILE-ARGENTINA BORDER REGION
97/07/14 06:11:09  37.10N 122.47W  15.0 3.6Ml A  CENTRAL CALIFORNIA
97/07/14 09:43:43  36.88N  95.23E  13.9 4.7Mb C  QINGHAI, CHINA
97/07/14 15:49:50  35.86N   1.23E  10.0 4.7Mb A  NORTHERN ALGERIA
97/07/14 16:09:35  43.37N 146.31E  33.0 6.0Mb A  KURIL ISLANDS
97/07/15 11:05:31  24.79N 122.24E 104.9 5.8Mb B  TAIWAN REGION
97/07/15 12:32:46  15.95S  72.71W 104.7 4.6Mb B  SOUTHERN PERU
97/07/15 17:43:59   8.82N  82.93W  33.0 4.7Mb B  PANAMA-COSTA RICA BORDER REG
97/07/15 21:00:40  38.24N  26.65W  10.0 4.8Mb B  AZORES ISLANDS
97/07/16 10:43:22  28.54N  42.67W  10.0 4.6Mb C  NORTHERN MID-ATLANTIC RIDGE
97/07/16 10:46:08  28.64N  42.63W  10.0 4.2Mb C  NORTHERN MID-ATLANTIC RIDGE
97/07/16 10:47:26  28.39N  43.60W  10.0 4.7Mb B  NORTHERN MID-ATLANTIC RIDGE
97/07/16 10:53:08  28.52N  43.44W  10.0 5.1Ms B  NORTHERN MID-ATLANTIC RIDGE
97/07/16 16:31:46  23.08S  68.21W 100.0 4.4Mb B  NORTHERN CHILE
97/07/16 19:39:30  40.34N 125.08W  10.0 4.0Ml B  OFF COAST OF N CALIFORNIA
97/07/17 12:02:51  42.45N 111.20W   5.0 4.0Ml A  EASTERN IDAHO
97/07/17 12:45:35   3.56N  74.24W  33.0 4.9Mb A  COLOMBIA
97/07/17 19:46:37  36.96N 121.60W   7.4 4.1Ml    CENTRAL CALIFORNIA
97/07/18 14:45:51  60.48S  25.01W  33.0 4.7Mb B  SOUTH SANDWICH ISLANDS REGION
97/07/18 19:39:21  26.70N  91.73E  33.0 4.9Mb C  NORTHEASTERN INDIA
97/07/19 12:22:57  29.08S  71.40W  26.4 5.7Mb A  NEAR COAST OF CENTRAL CHILE
97/07/19 14:22:04  15.84N  98.19W  33.0 6.2Ms A  OFF COAST OF GUERRERO, MEXICO
